1.000	0.321
1.000	0.070
1.000	0.037
1.000	0.004
1.000	0.003
1.000	0.002
1.000	0.001
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.125	0.520
1.125	0.099
1.125	0.051
1.125	0.007
1.125	0.006
1.125	0.003
1.125	0.002
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.250	0.769
1.250	0.136
1.250	0.066
1.250	0.012
1.250	0.010
1.250	0.005
1.250	0.004
1.250	0.001
1.250	0.001
1.250	0.001
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.375	0.935
1.375	0.180
1.375	0.083
1.375	0.020
1.375	0.017
1.375	0.006
1.375	0.006
1.375	0.001
1.375	0.001
1.375	0.001
1.375	0.001
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.500	0.991
1.500	0.233
1.500	0.103
1.500	0.033
1.500	0.027
1.500	0.009
1.500	0.006
1.500	0.001
1.500	0.002
1.500	0.001
1.500	0.001
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.625	0.996
1.625	0.281
1.625	0.124
1.625	0.050
1.625	0.040
1.625	0.013
1.625	0.006
1.625	0.002
1.625	0.002
1.625	0.002
