"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,0,90,29.0540561668403,68.8624253585611,-0.0342132158218333,-0.0120895789529353
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,180,90,-29.0436476366392,-68.8143371748267,-0.0268698643543356,-0.0109410008676516
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,90,90,-0.00314074666713881,0.0073119531843719,0.0284238718785639,-0.0258850898285689
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,-90,90,0.0252030002728216,-0.00448386628985169,-0.0260976200091997,0.0249088844407102
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,0,0,20.4773206443738,52.8838987515376,0.0018480899513455,0.0113544124847149
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,0,180,20.440690576877,52.7497721450389,-0.0233726903998797,-0.0155458441553974
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,0,90,-29.0540561668403,-68.8624253585611,0.0342132158218333,0.0120895789529353
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,180,90,29.0436476366392,68.8143371748267,0.0268698643543356,0.0109410008676516
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,90,90,0.00314074666713881,-0.0073119531843719,-0.0284238718785639,0.0258850898285689
"Freq [GHz]","IWavePhi [deg]","IWaveTheta [deg]","Phi [deg]","Theta [deg]","re(rEPhi) [mV]","im(rEPhi) [mV]","re(rETheta) [mV]","im(rETheta) [mV]"
1.2812,180,90,-90,90,-0.0252030002728216,0.00448386628985169,0.0260976200091997,-0.0249088844407102
