1.000	4.380
1.000	4.643
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.000	0.000
1.125	4.160
1.125	4.612
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.125	0.000
1.250	3.852
1.250	4.576
1.250	1.640
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.250	0.000
1.375	3.483
1.375	4.531
1.375	1.658
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.375	0.000
1.500	3.226
1.500	4.489
1.500	1.673
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.500	0.000
1.625	3.035
1.625	4.436
1.625	1.690
1.625	4.660
1.625	0.000
1.625	0.000
1.625	0.000
1.625	0.000
1.625	0.000
1.625	0.000
1.750	2.913
1.750	4.374
1.750	1.713
1.750	4.635
1.750	0.000
1.750	0.000
1.750	0.000
1.750	0.000
1.750	0.000
1.750	0.000
1.875	2.835
1.875	4.304
1.875	1.742
1.875	4.605
1.875	0.000
1.875	0.000
1.875	0.000
1.875	0.000
1.875	0.000
1.875	0.000
2.000	2.786
2.000	4.227
2.000	4.564
2.000	1.774
2.000	0.000
2.000	0.000
2.000	0.000
2.000	0.000
2.000	0.000
2.000	0.000
2.125	2.761
2.125	4.151
2.125	4.506
2.125	1.804
2.125	1.629
2.125	0.000
2.125	0.000
2.125	0.000
2.125	0.000
2.125	0.000
2.250	2.755
2.250	4.076
2.250	4.422
2.250	1.830
2.250	1.658
2.250	0.000
2.250	0.000
2.250	0.000
2.250	0.000
2.250	0.000
2.375	2.760
2.375	4.002
2.375	4.309
2.375	1.856
2.375	1.700
2.375	0.000
2.375	0.000
2.375	0.000
2.375	0.000
2.375	0.000
2.500	2.771
2.500	3.926
2.500	4.173
2.500	1.885
2.500	1.757
2.500	0.000
2.500	0.000
2.500	0.000
2.500	0.000
2.500	0.000
2.625	2.783
2.625	3.847
2.625	4.023
2.625	1.924
2.625	1.832
2.625	0.000
2.625	0.000
2.625	0.000
2.625	0.000
2.625	0.000
2.750	2.794
2.750	3.764
2.750	3.863
2.750	1.973
2.750	1.955
2.750	1.602
2.750	0.000
2.750	0.000
2.750	0.000
2.750	0.000
2.875	2.803
2.875	3.682
2.875	3.710
2.875	2.028
2.875	1.599
2.875	2.195
2.875	0.000
2.875	0.000
2.875	0.000
2.875	0.000
3.000	3.601
3.000	2.821
3.000	3.546
3.000	2.090
3.000	1.600
3.000	0.000
3.000	0.000
3.000	0.000
3.000	0.000
3.000	0.000
